claim_id,object,field,value,unit,tenure,tier,area,applies_from,applies_to,source_url,quote,note
reg2019_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.08,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,1-9 Units: $1.08 per square foot,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_cc_10,register rate,"Child care fee, residential, 10+ units",2.15,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,10 Units and Above: $2.15 per square foot,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_en_t1,register rate,"Eastern Neighborhoods, Tier 1",12,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 1: Residential: $12.00/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_en_t2,register rate,"Eastern Neighborhoods, Tier 2",18,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 2: Residential: $18.00/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_en_t3,register rate,"Eastern Neighborhoods, Tier 3",24,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 3: Residential: $24.00/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_mo_421,register rate,Market and Octavia community improvements,13.49,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 421 Residential + Non- Residential Residential: $13.49/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",5.4,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $5.40/sf for NCT,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",10.79,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $5.40/sf for NCT and $10.79/ sf for Van Ness,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_rh_418,register rate,Rincon Hill community infrastructure,12.9,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 418 Residential $12.90 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_soma_418,register rate,SOMA community stabilization (Rincon Hill),16.42,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $16.42 per gross square foot.,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_vv_420,register rate,Visitacion Valley community facilities,6.87,$ / sf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 420 Residential $6.87 per square foot,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_bp_422,register rate,Balboa Park community improvements,12,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 422 Residential + Non- Residential Residential: $12.00/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_tc_4246,register rate,Transit Center open space (base),3.38,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 424.6 All Residential: $3.38 base fee,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_tc_4247,register rate,Transit Center transportation and street (base),5.34,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $5.34 base fee","Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_cs_432,register rate,Central SoMa community services facilities,1.3,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 432 Residential + Non- Residential Residential: $1.30/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",20,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Condominium: $20.00/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",10,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Rental: $10.00/gsf,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Residential per square foot = $3.790,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2020_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,210.47,$ / gsf x applicable %,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,$210.47 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",9.61,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,21-99 Units: $9.61 per gross sq. ft.,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",10.86,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,>99 Units: $10.86 per gross sq. ft.,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.14,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,1-9 Units: $1.14 per square foot,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_cc_10,register rate,"Child care fee, residential, 10+ units",2.27,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,10 Units and Above: $2.27 per square foot,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_en_t1,register rate,"Eastern Neighborhoods, Tier 1",12.66,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 1: Residential: $12.66/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_en_t2,register rate,"Eastern Neighborhoods, Tier 2",18.99,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 2: Residential: $18.99/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_en_t3,register rate,"Eastern Neighborhoods, Tier 3",25.32,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 3: Residential: $25.32/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_mo_421,register rate,Market and Octavia community improvements,14.23,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 421 Residential + Non- Residential Residential: $14.23/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",5.7,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $5.70/sf for NCT,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",11.38,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $5.70/sf for NCT and $11.38/ sf for Van Ness,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_rh_418,register rate,Rincon Hill community infrastructure,13.61,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 418 Residential $13.61 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_soma_418,register rate,SOMA community stabilization (Rincon Hill),17.32,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $17.32 per gross square foot.,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_vv_420,register rate,Visitacion Valley community facilities,7.25,$ / sf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 420 Residential $7.25 per square foot,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_bp_422,register rate,Balboa Park community improvements,12.66,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 422 Residential + Non- Residential Residential: $12.66/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_tc_4246,register rate,Transit Center open space (base),3.57,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 424.6 All Residential: $3.57 base fee,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_tc_4247,register rate,Transit Center transportation and street (base),5.63,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $5.63 base fee","Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_cs_432,register rate,Central SoMa community services facilities,1.37,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 432 Residential + Non- Residential Residential: $1.37/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",21.1,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Condominium: $21.10/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",10.55,$ / gsf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Rental: $10.55/gsf,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2020_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2020,,https://web.archive.org/web/20200305123739if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Residential per square foot = $3.790,"Register: Updated as of December 1, 2019, rates effective as of January 1, 2020)"
reg2021_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,217.84,$ / gsf x applicable %,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,$217.84 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",9.95,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,21-99 Units: $9.95 per gross sq. ft.,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",11.24,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,>99 Units: $11.24 per gross sq. ft.,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.18,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,1-9 Units: $1.18 per square foot,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_cc_10,register rate,"Child care fee, residential, 10+ units",2.35,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,10 Units and Above: $2.35 per square foot,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_en_t1,register rate,"Eastern Neighborhoods, Tier 1",13.1,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 1: Residential: $13.10/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_en_t2,register rate,"Eastern Neighborhoods, Tier 2",19.65,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 2: Residential: $19.65/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_en_t3,register rate,"Eastern Neighborhoods, Tier 3",26.21,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 3: Residential: $26.21/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_mo_421,register rate,Market and Octavia community improvements,14.73,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 421 Residential + Non- Residential Residential: $14.73/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",5.9,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $5.90/sf for NCT,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",11.78,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $5.90/sf for NCT and $11.78/ sf for Van Ness,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_rh_418,register rate,Rincon Hill community infrastructure,14.09,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 418 Residential $14.09 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_soma_418,register rate,SOMA community stabilization (Rincon Hill),17.93,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $17.93 per gross square foot.,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_vv_420,register rate,Visitacion Valley community facilities,7.5,$ / sf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 420 Residential $7.50 per square foot,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_bp_422,register rate,Balboa Park community improvements,13.1,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 422 Residential + Non- Residential Residential: $13.10/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_tc_4246,register rate,Transit Center open space (base),3.69,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 424.6 All Residential: $3.69 base fee,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_tc_4247,register rate,Transit Center transportation and street (base),5.83,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $5.83 base fee","Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_cs_432,register rate,Central SoMa community services facilities,1.42,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 432 Residential + Non- Residential Residential: $1.42/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",21.84,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Condominium: $21.84/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",10.92,$ / gsf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Rental: $10.92/gsf,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2021_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2021,,https://web.archive.org/web/20210421052129if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Residential per square foot = $3.790,"Register: Updated as of December 1, 2020, rates effective as of January 11, 2021)"
reg2022_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,230.91,$ / gsf x applicable %,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,$230.91 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",10.55,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,21-99 Units: $10.55 per gross sq. ft.,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",11.91,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,>99 Units: $11.91 per gross sq. ft.,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.25,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,1-9 Units: $1.25 per square foot,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_cc_10,register rate,"Child care fee, residential, 10+ units",2.49,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,10 Units and Above: $2.49 per square foot,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_en_t1,register rate,"Eastern Neighborhoods, Tier 1",13.89,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Tier 1: Residential: $13.89/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_en_t2,register rate,"Eastern Neighborhoods, Tier 2",20.83,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Tier 2: Residential: $20.83/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_en_t3,register rate,"Eastern Neighborhoods, Tier 3",27.78,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Tier 3: Residential: $27.78/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_mo_421,register rate,Market and Octavia community improvements,15.61,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 421 Residential + Non- Residential Residential: $15.61/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",6.25,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 416 Residential $6.25/sf for NCT,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",12.49,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 416 Residential $6.25/sf for NCT and $12.49/ sf for Van Ness,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_rh_418,register rate,Rincon Hill community infrastructure,14.94,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 418 Residential $14.94 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_soma_418,register rate,SOMA community stabilization (Rincon Hill),19.01,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $19.01 per gross square foot.,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_vv_420,register rate,Visitacion Valley community facilities,7.95,$ / sf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 420 Residential $7.95 per square foot,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_bp_422,register rate,Balboa Park community improvements,13.89,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 422 Residential + Non- Residential Residential: $13.89/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_tc_4246,register rate,Transit Center open space (base),3.91,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 424.6 All Residential: $3.91 base fee,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_tc_4247,register rate,Transit Center transportation and street (base),6.18,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $6.18 base fee","Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_cs_432,register rate,Central SoMa community services facilities,1.51,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Section 432 Residential + Non- Residential Residential: $1.51/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",23.15,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Tier B - Condominium: $23.15/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",11.58,$ / gsf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Tier B - Rental: $11.58/gsf,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2022_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2022,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2022.pdf,Residential per square foot = $3.79,"Register: Updated as of December 1, 2021, rates effective as of January 1, 2022)"
reg2023_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,244.76,$ / gsf x applicable %,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,$244.76 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",11.18,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,21-99 Units: $11.18 per gross sq. ft.,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",12.62,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,>99 Units: $12.62 per gross sq. ft.,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.33,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,1-9 Units: $1.33 per square foot,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_cc_10,register rate,"Child care fee, residential, 10+ units",2.64,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,10 Units and Above: $2.64 per square foot,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_en_t1,register rate,"Eastern Neighborhoods, Tier 1",14.72,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Tier 1: Residential: $14.72/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_en_t2,register rate,"Eastern Neighborhoods, Tier 2",22.08,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Tier 2: Residential: $22.08/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
